ID,Model,Drug,AUC,iC50,D1_CONC,D5_CONC,perc.iC50,cluster.superv
HCI010-X2CR,HCI010,Tamoxifen,0.811008604,0.013510281,4.094460227,0.925071023,-284.1252897,6
HCI010-X2CR,HCI010,Temozolomide,0.113538112,2.69E+43,19.453125,10.6640625,16241.64484,1
HCI010-X2CR,HCI010,Vinblastine,0.597334223,0.001493689,0.1,0.000390625,24.18779281,7
HCI010-X2CR,HCI010,Vorinostat,0.497960032,0.606227167,10,0.0390625,49.45002894,5
HCI010-X2CR,HCI010,XAV 939,0.151444212,2718.696749,5.581430288,1.17563101,497.2973667,2
HCI010-X2CR,HCI010,YK 4-279,0.324789202,2.01516424,7.701322115,2.337740385,-12.45455608,4
HCI010-X2CR,HCI010,ZM-447439,0.159418515,12.21301886,3.275568182,0.740056818,188.4701691,2
HCI010-X2CR,HCI010,mirin,0.53798442,5.483270348,100,0.390625,47.6397552,5
HCI011-X1C,HCI011,17-AAG,0.158298336,90.4235285,1,0.00390625,181.2328289,2
HCI011-X1C,HCI011,681640,0.096815381,74.01770374,2,0.0078125,165.1224809,2
HCI011-X1C,HCI011,ABT-263,0.338327116,0.272177378,2,0.0078125,64.03273832,4
HCI011-X1C,HCI011,AICAR,0.122675656,4057.443232,1674.576271,6.541313559,115.9596853,2
HCI011-X1C,HCI011,AMG-706,0.05857648,2.69E+43,2,0.0078125,1890.868801,1
HCI011-X1C,HCI011,AZ628,0.070300137,6.65E+24,1.637784091,0.370028409,3909.281622,1
HCI011-X1C,HCI011,AZD2281,0.099780667,246.0428002,5.278409091,1.475142045,401.3545997,2
HCI011-X1C,HCI011,AZD6482,0.160162177,18196079.5,4.094460227,0.925071023,1129.033917,2
HCI011-X1C,HCI011,AZD8055,0.465881695,0.182372916,1.637784091,0.370028409,-47.56415839,5
HCI011-X1C,HCI011,Axitinib,0.046288689,16476.81812,2,0.0078125,262.6018756,1
HCI011-X1C,HCI011,BIBW2992,0.035366427,2.69E+43,0.5,0.001953125,1915.868801,1
HCI011-X1C,HCI011,BIRB 0796,0.026109795,4.94277E+13,10,0.0390625,627.105701,1
HCI011-X1C,HCI011,BMS-536924,0.20521026,33.23167554,3.275568182,0.740056818,255.7634647,2
HCI011-X1C,HCI011,BMS-708163,0.026505526,3.72E-44,4.094460227,0.925071023,-6717.364347,1
HCI011-X1C,HCI011,BMS-754807,0.257975558,134.9500763,8.188920455,1.850142045,288.3755157,2
HCI011-X1C,HCI011,BX-795,0.207410833,74.01770374,5,0.01953125,148.5983797,2
HCI011-X1C,HCI011,Bosutinib,0.113168672,4.488423388,2,0.0078125,114.5776096,2
HCI011-X1C,HCI011,CEP-701,0.387944669,0.332504761,2,0.0078125,67.64308627,4
HCI011-X1C,HCI011,CHIR-99021,0.056339146,2.69E+43,8.188920455,1.850142045,6681.238596,1
HCI011-X1C,HCI011,Camptothecin,0.445554839,0.024632127,0.1,0.000390625,74.73266411,7
HCI011-X1C,HCI011,Cisplatin,0.239692293,18.2269798,7.318181818,0.028586648,116.4564795,2
HCI011-X1C,HCI011,Docetaxel,0.030524903,2.69E+43,0.0125,4.88E-05,1982.392902,1
HCI011-X1C,HCI011,GDC0941,0.401575381,0.606227167,3.3625,0.653125,-4.547205293,4
HCI011-X1C,HCI011,GSK269962A,0.130559879,74.01770374,4.094460227,0.925071023,294.5970523,2
HCI011-X1C,HCI011,GW 441756,0.035766361,2.69E+43,2,0.0078125,1890.868801,1
HCI011-X1C,HCI011,Gefitinib,0.038045126,3.72E-44,0.5,0.001953125,-1690.868801,1
HCI011-X1C,HCI011,JNK Inhibitor VIII,0.098734103,2.69E+43,10,0.0390625,1861.8447,1
HCI011-X1C,HCI011,JQ1,0.11354446,3.007475736,3.784801136,0.196599787,92.22701124,2
HCI011-X1C,HCI011,KU-55933,0.102651731,60.58843929,10,0.0390625,132.4880318,2
HCI011-X1C,HCI011,Lenalidomide,0.017298475,2.69E+43,5,0.01953125,1874.3447,1
HCI011-X1C,HCI011,MK-2206,0.373774938,1.105281551,3.275568182,0.740056818,26.96625971,4
HCI011-X1C,HCI011,NU-7441,0.158777814,12.21301886,2,0.0078125,132.6293494,2
HCI011-X1C,HCI011,NVP-BEZ235,0.551430306,0.011059069,0.204723011,0.046253551,-96.19284418,5
HCI011-X1C,HCI011,Nilotinib,0.115352328,4.93439E+19,2,0.0078125,905.2438107,1
HCI011-X1C,HCI011,Nutlin-3a,0.06840237,331941.0636,6.551136364,1.480113636,828.2642701,1
HCI011-X1C,HCI011,Obatoclax Mesylate,0.558059478,0.406203546,8.188920455,1.850142045,-101.9255987,6
HCI011-X1C,HCI011,PD-0325901,0.097516191,2.69E+43,0.21015625,0.040820313,6297.697627,1
HCI011-X1C,HCI011,PD-0332991,0.237594636,33.23167554,3.275568182,0.740056818,255.7634647,2
HCI011-X1C,HCI011,PD-173074,0.164940667,1821.667387,1.637784091,0.370028409,571.534161,1
HCI011-X1C,HCI011,PF-02341066,0.156083043,66910.49509,0.818892045,0.185014205,860.387539,1
HCI011-X1C,HCI011,PF-4708671,0.24056072,40.59738695,8.188920455,1.850142045,207.623561,2
HCI011-X1C,HCI011,PLX4720,0.191880137,81741.02619,10,0.0390625,262.460558,2
HCI011-X1C,HCI011,RO-3306,0.067690116,3.65542E+18,4.094460227,0.925071023,2878.659603,1
HCI011-X1C,HCI011,SB 216763,0.045623066,2.21E+33,10,0.0390625,1443.044338,1
HCI011-X1C,HCI011,SB-505124,0.058177404,8.97E+31,6.541193182,1.843705611,5761.618013,1
HCI011-X1C,HCI011,SL 0101-1,0.743288526,0.044909627,10,0.0390625,2.515505586,7
HCI011-X1C,HCI011,Tamoxifen,0.188184109,201.4024823,4.094460227,0.925071023,361.8903478,2
HCI011-X1C,HCI011,Vinblastine,0.541045688,3.01E-08,0.1,0.000390625,-170.7709965,7
HCI011-X1C,HCI011,Vorinostat,0.444273986,0.740595786,10,0.0390625,53.06037689,5
HCI011-X1C,HCI011,ZM-447439,0.116871439,2.69E+43,3.275568182,0.740056818,6742.837159,1
IC007-X0C,IC007,17-AAG,0.047196525,3321.288563,1,0.00390625,246.219092,2
IC007-X0C,IC007,681640,0.030335527,149031.342,2,0.0078125,302.315703,1
IC007-X0C,IC007,ABT-263,0.282250115,0.406203546,2,0.0078125,71.25343422,4
IC007-X0C,IC007,AICAR,0.175666489,999.1519877,1674.576271,6.541313559,90.68724963,3
IC007-X0C,IC007,AMG-706,0.011713319,2.69E+43,2,0.0078125,1890.868801,1
IC007-X0C,IC007,AZ628,0,3.72E-44,1.637784091,0.370028409,-6655.765784,1
IC007-X0C,IC007,AZD2281,0.088368632,24548680049,5.278409091,1.475142045,1846.083225,1
IC007-X0C,IC007,AZD6482,0.065989784,6055.418129,4.094460227,0.925071023,590.6875528,2
IC007-X0C,IC007,AZD8055,0.424272377,0.182372916,1.637784091,0.370028409,-47.56415839,5
IC007-X0C,IC007,Axitinib,0.025085169,90270232.99,2,0.0078125,417.8468374,1
IC007-X0C,IC007,BIBW2992,0.006071248,2.69E+43,0.5,0.001953125,1915.868801,1
IC007-X0C,IC007,BIRB 0796,0,3.72E-44,10,0.0390625,-1744.892902,1
IC007-X0C,IC007,BMS-536924,0.02089722,2.69E+43,3.275568182,0.740056818,6742.837159,1
IC007-X0C,IC007,BMS-708163,0.018711756,24548680049,4.094460227,0.925071023,1613.545646,1
IC007-X0C,IC007,BMS-754807,0.067119807,548.0169989,8.188920455,1.850142045,382.5861295,2
IC007-X0C,IC007,BX-795,0.039800293,11040.32005,5,0.01953125,238.8570785,2
IC007-X0C,IC007,Bosutinib,0.006930619,2.69E+43,2,0.0078125,1890.868801,1
IC007-X0C,IC007,CEP-701,0.135815575,6.698622458,2,0.0078125,121.7983055,2
IC007-X0C,IC007,CHIR-99021,0,3.72E-44,8.188920455,1.850142045,-6763.961861,1
IC007-X0C,IC007,Camptothecin,0.211471468,0.740595786,0.1,0.000390625,136.1085793,2
IC007-X0C,IC007,Cisplatin,0.019461656,8.13E+24,7.318181818,0.028586648,1098.471122,1
IC007-X0C,IC007,Docetaxel,0.024616179,2.69E+43,0.0125,4.88E-05,1982.392902,1
IC007-X0C,IC007,GDC0941,0.205665885,4.488423388,3.3625,0.653125,117.6250553,2
IC007-X0C,IC007,GSK269962A,0.035605032,16476.81812,4.094460227,0.925071023,657.9808484,2
IC007-X0C,IC007,GW 441756,0.025431687,7.34E+29,2,0.0078125,1327.654521,1
IC007-X0C,IC007,Gefitinib,0,3.72E-44,0.5,0.001953125,-1690.868801,1
IC007-X0C,IC007,JNK Inhibitor VIII,0.004375617,2.69E+43,10,0.0390625,1861.8447,1
IC007-X0C,IC007,JQ1,0.060821817,49.59568847,3.784801136,0.196599787,186.9938214,2
IC007-X0C,IC007,KU-55933,0.085289486,33.23167554,10,0.0390625,121.6569879,2
IC007-X0C,IC007,Lenalidomide,0.035682405,1.64303E+14,5,0.01953125,661.2677887,1
IC007-X0C,IC007,MK-2206,0.040180051,134721294.7,3.275568182,0.740056818,1278.621558,1
IC007-X0C,IC007,NU-7441,0.115665109,9.997172493,2,0.0078125,129.0190014,2
IC007-X0C,IC007,NVP-BEZ235,0.463310374,0.020163043,0.204723011,0.046253551,-55.81686684,5
IC007-X0C,IC007,Nilotinib,0.022016143,90270232.99,2,0.0078125,417.8468374,1
IC007-X0C,IC007,Nutlin-3a,0.209439662,8.183354091,6.551136364,1.480113636,114.9553369,2
IC007-X0C,IC007,Obatoclax Mesylate,0.556510353,0.496237468,8.188920455,1.850142045,-88.46693959,5
IC007-X0C,IC007,PD-0325901,0.024337892,9.01172E+13,0.21015625,0.040820313,2156.057992,1
IC007-X0C,IC007,PD-0332991,0.111110115,3321.288563,3.275568182,0.740056818,565.3126244,2
IC007-X0C,IC007,PD-173074,0.04249786,2.44932E+18,1.637784091,0.370028409,2913.340847,1
IC007-X0C,IC007,PF-02341066,0.020128913,2.69E+43,0.818892045,0.185014205,6836.032187,1
IC007-X0C,IC007,PF-4708671,0.098732401,1220.611336,8.188920455,1.850142045,436.4207659,2
IC007-X0C,IC007,PLX4720,0.012879566,2.69E+43,10,0.0390625,1861.8447,1
IC007-X0C,IC007,RO-3306,0.01399904,1.64117E+18,4.094460227,0.925071023,2824.824966,1
IC007-X0C,IC007,SB 216763,0.023660436,2.69E+43,10,0.0390625,1861.8447,1
IC007-X0C,IC007,SB-505124,0.130976792,27.20234828,6.541193182,1.843705611,212.5433388,2
IC007-X0C,IC007,SL 0101-1,0.581356441,0.496237468,10,0.0390625,45.83968099,5
IC007-X0C,IC007,Tamoxifen,0.11359534,12.21301886,4.094460227,0.925071023,173.4691202,2
IC007-X0C,IC007,Vinblastine,0.303732046,0.054863725,0.1,0.000390625,89.17405591,4
IC007-X0C,IC007,Vorinostat,0.31226623,1.350264231,10,0.0390625,63.89142074,3
IC007-X0C,IC007,ZM-447439,0.012754496,7.34E+31,3.275568182,0.740056818,4952.835496,1
STG139-X13C,STG139,17-AAG,0.466942057,0.067024121,1,0.00390625,51.26030267,5
STG139-X13C,STG139,681640,0.077362233,6055.418129,2,0.0078125,244.5501358,2
STG139-X13C,STG139,ABT-263,0.593230713,0.067024121,2,0.0078125,38.76030267,6
STG139-X13C,STG139,AMG-706,0.114756523,16448884882,2,0.0078125,511.7158841,1
STG139-X13C,STG139,AZ628,0.258546505,2.461819968,1.637784091,0.370028409,127.3984101,4
STG139-X13C,STG139,AZD2281,0.056384101,6.66461E+18,5.278409091,1.475142045,3369.32971,1
STG139-X13C,STG139,AZD6482,0.236216626,12.21301886,4.094460227,0.925071023,173.4691202,2
STG139-X13C,STG139,AZD8055,0.252868078,0.904746848,1.637784091,0.370028409,60.10511454,4
STG139-X13C,STG139,Anastrozole,0.056366744,2.69E+43,8.102678571,1.936383929,6940.134982,1
STG139-X13C,STG139,Axitinib,0.011205709,1.64E+20,2,0.0078125,926.9058984,1
STG139-X13C,STG139,BIBW2992,0.15806207,14.92000161,0.5,0.001953125,161.2396973,2
STG139-X13C,STG139,BIRB 0796,0,3.72E-44,10,0.0390625,-1744.892902,1
STG139-X13C,STG139,BMS-536924,0.232043033,3.007475736,3.275568182,0.740056818,94.25955529,3
STG139-X13C,STG139,BMS-708163,0.098557405,5473974.529,4.094460227,0.925071023,1048.281963,1
STG139-X13C,STG139,BMS-754807,0.552834772,0.406203546,8.188920455,1.850142045,-101.9255987,6
STG139-X13C,STG139,BX-795,0.272154056,0.904746848,5,0.01953125,69.17072484,4
STG139-X13C,STG139,Bosutinib,0.05798119,11040.32005,2,0.0078125,255.3811797,2
STG139-X13C,STG139,CEP-701,0.232815389,0.740595786,2,0.0078125,82.08447807,3
STG139-X13C,STG139,CHIR-99021,0.328863841,2.461819968,8.188920455,1.850142045,19.20233334,4
STG139-X13C,STG139,Camptothecin,0.521951133,0.004965182,0.1,0.000390625,45.84988051,5
STG139-X13C,STG139,Cisplatin,0.207987307,5.483270348,7.318181818,0.028586648,94.79439183,3
STG139-X13C,STG139,GDC-0449,0.064793085,367.1997236,10,0.0390625,164.9811633,2
STG139-X13C,STG139,GDC0941,0.405766409,0.606227167,3.3625,0.653125,-4.547205293,4
STG139-X13C,STG139,GSK269962A,0.152308859,18.2269798,4.094460227,0.925071023,200.3864384,2
STG139-X13C,STG139,GW 441756,0.301011824,1.105281551,2,0.0078125,89.30517398,4
STG139-X13C,STG139,Gefitinib,0.072689321,33175337.69,0.5,0.001953125,424.7950977,1
STG139-X13C,STG139,JNK Inhibitor VIII,0.091724147,2.69E+43,10,0.0390625,1861.8447,1
STG139-X13C,STG139,JQ1,0.090169469,2457646.431,3.784801136,0.196599787,552.5229463,1
STG139-X13C,STG139,KU-55933,0.239995475,2.461819968,10,0.0390625,74.72246459,3
STG139-X13C,STG139,Lenalidomide,0.021246225,2.21539E+19,5,0.01953125,874.2783177,1
STG139-X13C,STG139,MK-2206,0.316566618,2.461819968,3.275568182,0.740056818,80.80089617,4
STG139-X13C,STG139,NU-7441,0.280303478,0.406203546,2,0.0078125,71.25343422,4
STG139-X13C,STG139,NVP-BEZ235,0.340411887,0.044909627,0.204723011,0.046253551,-1.982230371,4
STG139-X13C,STG139,Nilotinib,0.149829153,1103407.761,2,0.0078125,338.4191825,1
STG139-X13C,STG139,Nutlin-3a,0.108997055,9.00662E+15,6.551136364,1.480113636,2443.303364,1
STG139-X13C,STG139,Obatoclax Mesylate,0.665560908,0.222795381,8.188920455,1.850142045,-142.3015761,6
STG139-X13C,STG139,PD-0325901,0.224040291,0.222795381,0.21015625,0.040820313,103.5640137,3
STG139-X13C,STG139,PD-0332991,0.024055357,2.69E+43,3.275568182,0.740056818,6742.837159,1
STG139-X13C,STG139,PD-173074,0.108447446,6055.418129,1.637784091,0.370028409,652.2861156,1
STG139-X13C,STG139,PF-02341066,0.072345552,6687266.246,0.818892045,0.185014205,1169.936699,1
STG139-X13C,STG139,PF-4708671,0.239896027,40.59738695,8.188920455,1.850142045,207.623561,2
STG139-X13C,STG139,PLX4720,0.050846374,2.69E+43,10,0.0390625,1861.8447,1
STG139-X13C,STG139,RO-3306,0.02574489,2.69E+43,4.094460227,0.925071023,6727.83611,1
STG139-X13C,STG139,SB 216763,0.082926268,99858.70457,10,0.0390625,266.0709059,1
STG139-X13C,STG139,SB-505124,0.122959308,27156231.99,6.541193182,1.843705611,1303.387078,1
STG139-X13C,STG139,SL 0101-1,0.178406139,164.8613974,10,0.0390625,150.5397715,2
STG139-X13C,STG139,Tamoxifen,0.078536595,1.64E+20,4.094460227,0.925071023,3134.374126,1
STG139-X13C,STG139,Vinblastine,0.56146513,0.002229214,0.1,0.000390625,31.40848871,7
STG139-X13C,STG139,Vorinostat,0.554356574,0.406203546,10,0.0390625,42.22933304,5
STG139-X13C,STG139,ZM-447439,0.083748316,9.95204E+16,3.275568182,0.740056818,2651.404787,1
STG139-X9C,STG139,(5Z)-7-Oxozeaenol,0.280522467,1.649546663,7.701322115,2.337740385,-29.24695591,4
STG139-X9C,STG139,5-Fluorouracil,0.298025636,5.483270348,20,0.078125,76.66385639,3
STG139-X9C,STG139,AG-014699,0.059604411,222417.675,5,0.01953125,293.0122977,1
STG139-X9C,STG139,AZ960,0.452268933,0.740595786,7.701322115,2.337740385,-96.41655523,5
STG139-X9C,STG139,AZD7762,0.484016171,0.149284425,2,0.0078125,53.20169447,5
STG139-X9C,STG139,BI-2536,0.384756307,5.483270348,2.057692308,0.008037861,117.6751167,7
STG139-X9C,STG139,BMN-673,0.50433815,0.496237468,7.701322115,2.337740385,-130.0013549,7
STG139-X9C,STG139,BMS-345541,0.218664959,3.007475736,7.701322115,2.337740385,21.13024359,3
STG139-X9C,STG139,Bicalutamide,0.029396316,1.48E+27,7.701322115,2.337740385,5176.396992,1
STG139-X9C,STG139,Bryostatin,0.002397955,2.69E+43,1,0.00390625,1903.368801,1
STG139-X9C,STG139,Docetaxel,0.096083502,2.69E+43,0.0125,4.88E-05,1982.392902,1
STG139-X9C,STG139,EHT 1864,0.030779338,1.21E+33,10,0.0390625,1432.213294,1
STG139-X9C,STG139,Embelin,0.208589307,3.007475736,10,0.0390625,78.33281254,3
STG139-X9C,STG139,FK866,0.927446898,1.22E-05,0.770132212,0.233774038,-826.8622279,8
STG139-X9C,STG139,Fulvestrant,0.055219819,2.69E+43,0.58984375,0.4140625,28510.49248,1
STG139-X9C,STG139,GSK1120212,0.287149275,1.105281551,0.770132212,0.233774038,130.3045624,4
STG139-X9C,STG139,GSK1904529A,0.135998264,4057.443232,5,0.01953125,220.8053387,1
STG139-X9C,STG139,GSK2118436,0.146299305,4956.7646,7.701322115,2.337740385,642.4490373,2
STG139-X9C,STG139,GW843682X (AN-13),0.023574669,1.21E+23,5,0.01953125,1029.52328,1
STG139-X9C,STG139,Gemcitibine,0.856769628,2.04E-36,10,0.0390625,-1423.571935,8
STG139-X9C,STG139,INCB-18424,0.018568935,2.69E+43,7.701322115,2.337740385,8316.57576,1
STG139-X9C,STG139,JNJ-26854165,0.059121632,99858.70457,10,0.0390625,266.0709059,2
STG139-X9C,STG139,LY317615,0.073889033,20128.8605,10,0.0390625,237.1881223,2
STG139-X9C,STG139,OSI-906,0.170002572,9.997172493,1.925330529,0.584435096,238.1642925,2
STG139-X9C,STG139,PAC-1,0.126133526,22.2669408,7.701322115,2.337740385,189.0542419,2
STG139-X9C,STG139,PF-562271,0.262561326,2.01516424,7.701322115,2.337740385,-12.45455608,3
STG139-X9C,STG139,PF477736,0.175743759,0.904746848,1,0.00390625,98.19482602,3
STG139-X9C,STG139,Paclitaxel,0.036219034,20128.8605,0.01,3.91E-05,361.7604259,1
STG139-X9C,STG139,Sorafenib,0.14427074,1.649546663,4,0.015625,84.02586988,3
STG139-X9C,STG139,TW 37,0.21627841,1.350264231,5,0.01953125,76.39142074,3
STG139-X9C,STG139,XAV 939,0.31306858,134.9500763,5.581430288,1.17563101,304.505519,2
STG139-X9C,STG139,YK 4-279,0.280923571,3.007475736,7.701322115,2.337740385,21.13024359,3
STG139M-X4C,STG139M,17-AAG,0.464178683,0.067024121,1,0.00390625,51.26030267,5
STG139M-X4C,STG139M,681640,0.047350961,20128.8605,2,0.0078125,266.2122235,1
STG139M-X4C,STG139M,ABT-263,0.648153617,0.044909627,2,0.0078125,31.53960677,6
STG139M-X4C,STG139M,AMG-706,0.092032174,5.45E+20,2,0.0078125,948.5679861,1
STG139M-X4C,STG139M,AZ628,0.30573257,4.488423388,1.637784091,0.370028409,167.7743875,4
STG139M-X4C,STG139M,AZD2281,0.076679967,2.45348E+12,5.278409091,1.475142045,2207.265381,1
STG139M-X4C,STG139M,AZD6482,0.091249512,27156231.99,4.094460227,0.925071023,1155.951236,1
STG139M-X4C,STG139M,AZD8055,0.249079204,2.01516424,1.637784091,0.370028409,113.939751,4
STG139M-X4C,STG139M,Anastrozole,0.06737482,2.45E+24,8.102678571,1.936383929,3877.071633,1
STG139M-X4C,STG139M,Axitinib,0.065404049,2.69E+43,2,0.0078125,1890.868801,1
STG139M-X4C,STG139M,BIBW2992,0.004844379,2.69E+43,0.5,0.001953125,1915.868801,1
STG139M-X4C,STG139M,BIRB 0796,0.022782493,2.69E+43,10,0.0390625,1861.8447,1
STG139M-X4C,STG139M,BMS-536924,0.20376386,4.488423388,3.275568182,0.740056818,121.1768735,2
STG139M-X4C,STG139M,BMS-708163,0.096925754,2.69E+43,4.094460227,0.925071023,6727.83611,1
STG139M-X4C,STG139M,BMS-754807,0.397145223,1.350264231,8.188920455,1.850142045,-21.17364401,4
STG139M-X4C,STG139M,BX-795,0.380794238,0.606227167,5,0.01953125,61.95002894,4
STG139M-X4C,STG139M,Bosutinib,0.083197123,1646750.178,2,0.0078125,345.6398784,1
STG139M-X4C,STG139M,CEP-701,0.199368377,2.01516424,2,0.0078125,100.1362178,2
STG139M-X4C,STG139M,CHIR-99021,0.243464393,8.183354091,8.188920455,1.850142045,99.95428804,4
STG139M-X4C,STG139M,Camptothecin,0.439046203,0.013510281,0.1,0.000390625,63.90162026,5
STG139M-X4C,STG139M,Cisplatin,0.230194254,5.483270348,7.318181818,0.028586648,94.79439183,3
STG139M-X4C,STG139M,GDC-0449,0.057601869,2.69E+43,10,0.0390625,1861.8447,1
STG139M-X4C,STG139M,GDC0941,0.197830411,3.674074636,3.3625,0.653125,105.4078293,2
STG139M-X4C,STG139M,GSK269962A,0.00144946,2.69E+43,4.094460227,0.925071023,6727.83611,1
STG139M-X4C,STG139M,GW 441756,0.109712945,2.69E+43,2,0.0078125,1890.868801,1
STG139M-X4C,STG139M,Gefitinib,0.015691189,2.69E+43,0.5,0.001953125,1915.868801,1
STG139M-X4C,STG139M,JNK Inhibitor VIII,0.049065397,1.48E+33,10,0.0390625,1435.823642,1
STG139M-X4C,STG139M,JQ1,0.099864289,300.5775245,3.784801136,0.196599787,247.9153422,2
STG139M-X4C,STG139M,KU-55933,0.282908206,2.461819968,10,0.0390625,74.72246459,4
STG139M-X4C,STG139M,Lenalidomide,0.040910463,2.69E+43,5,0.01953125,1874.3447,1
STG139M-X4C,STG139M,MK-2206,0.206544825,9.997172493,3.275568182,0.740056818,175.01151,2
STG139M-X4C,STG139M,NU-7441,0.313641364,0.406203546,2,0.0078125,71.25343422,4
STG139M-X4C,STG139M,NVP-BEZ235,0.313717452,0.067024121,0.204723011,0.046253551,24.93508786,4
STG139M-X4C,STG139M,Nilotinib,0.108237835,49.59568847,2,0.0078125,157.901785,2
STG139M-X4C,STG139M,Nutlin-3a,0.051478269,7.3767E+13,6.551136364,1.480113636,2120.295545,1
STG139M-X4C,STG139M,Obatoclax Mesylate,0.685429418,0.182372916,8.188920455,1.850142045,-155.7602352,6
STG139M-X4C,STG139M,PD-0325901,0.190231604,5.483270348,0.21015625,0.040820313,299.0396307,2
STG139M-X4C,STG139M,PD-0332991,0.055239239,2.69E+43,3.275568182,0.740056818,6742.837159,1
STG139M-X4C,STG139M,PD-173074,0.06150194,2.69E+43,1.637784091,0.370028409,6789.434673,1
STG139M-X4C,STG139M,PF-02341066,0.093692269,2.69E+43,0.818892045,0.185014205,6836.032187,1
STG139M-X4C,STG139M,PF-4708671,0.100848298,33175337.69,8.188920455,1.850142045,1122.812381,1
STG139M-X4C,STG139M,PLX4720,0.013900776,2.69E+43,10,0.0390625,1861.8447,1
STG139M-X4C,STG139M,RO-3306,0.049480208,2.69E+43,4.094460227,0.925071023,6727.83611,1
STG139M-X4C,STG139M,SB 216763,0.008743412,2.69E+43,10,0.0390625,1861.8447,1
STG139M-X4C,STG139M,SB-505124,0.088413712,7.34E+31,6.541193182,1.843705611,5745.808683,1
STG139M-X4C,STG139M,SL 0101-1,0.073741613,2.69E+43,10,0.0390625,1861.8447,1
STG139M-X4C,STG139M,Tamoxifen,0.152071106,1.64396E+12,4.094460227,0.925071023,1896.177487,1
STG139M-X4C,STG139M,Vinblastine,0.60923698,0.000548948,0.1,0.000390625,6.136053055,7
STG139M-X4C,STG139M,Vorinostat,0.573829578,0.406203546,10,0.0390625,42.22933304,5
STG139M-X4C,STG139M,ZM-447439,0.108600029,2.00E+32,3.275568182,0.740056818,5020.128792,1
STG139M-X5C,STG139M,(5Z)-7-Oxozeaenol,0.432722294,0.904746848,7.701322115,2.337740385,-79.6241554,5
STG139M-X5C,STG139M,5-Fluorouracil,0.358978282,3.007475736,20,0.078125,65.83281254,4
STG139M-X5C,STG139M,AG-014699,0.027756402,3.72E-44,5,0.01953125,-1732.392902,1
STG139M-X5C,STG139M,AZ960,0.396187108,1.105281551,7.701322115,2.337740385,-62.83175557,4
STG139M-X5C,STG139M,AZD7762,0.43418623,0.182372916,2,0.0078125,56.81204242,5
STG139M-X5C,STG139M,BI-2536,0.274793346,1821.667387,2.057692308,0.008037861,222.3752073,2
STG139M-X5C,STG139M,BMN-673,0.314350523,22.2669408,7.701322115,2.337740385,189.0542419,4
STG139M-X5C,STG139M,BMS-345541,0.1572811,5.483270348,7.701322115,2.337740385,71.50744308,2
STG139M-X5C,STG139M,Bicalutamide,0.032221112,1.48E+29,7.701322115,2.337740385,5562.622188,1
STG139M-X5C,STG139M,Bryostatin,0.02082472,2.69E+43,1,0.00390625,1903.368801,1
STG139M-X5C,STG139M,Docetaxel,0.128544705,2.21E+25,0.0125,4.88E-05,1231.440529,1
STG139M-X5C,STG139M,EHT 1864,0.145422228,9.997172493,10,0.0390625,99.99490024,2
STG139M-X5C,STG139M,Embelin,0.22922874,3.674074636,10,0.0390625,81.94316049,3
STG139M-X5C,STG139M,FK866,0.863724474,0.00044935,0.770132212,0.233774038,-524.599031,8
STG139M-X5C,STG139M,Fulvestrant,0.025904614,1.34E+36,0.58984375,0.4140625,23757.84114,1
STG139M-X5C,STG139M,GSK1120212,0.419693763,0.182372916,0.770132212,0.233774038,-20.82703606,4
STG139M-X5C,STG139M,GSK1904529A,0.115283887,81741.02619,5,0.01953125,274.960558,1
STG139M-X5C,STG139M,GSK2118436,0.051049182,6.03832E+13,7.701322115,2.337740385,2590.367418,1
STG139M-X5C,STG139M,GW843682X (AN-13),0.026463999,8.94E+41,5,0.01953125,1812.968785,1
STG139M-X5C,STG139M,Gemcitibine,0.630879022,5.50E-08,10,0.0390625,-242.988155,7
STG139M-X5C,STG139M,INCB-18424,0.097919015,3002377.146,7.701322115,2.337740385,1179.805832,2
STG139M-X5C,STG139M,JNJ-26854165,0.066653859,2011747.921,10,0.0390625,320.2261252,1
